"country","item","element","Unit","Date","Value"
"Uganda","Vegetables&Melons, Total + (Total)","Yield","Hg/Ha","1/1/2011 12:00:00 AM",55881.67
"Uganda","Vegetables&Melons, Total + (Total)","Yield","Hg/Ha","1/1/2012 12:00:00 AM",55147.06
"Uganda","Vegetables&Melons, Total + (Total)","Yield","Hg/Ha","1/1/2013 12:00:00 AM",51610.01
"Uganda","Vegetables&Melons, Total + (Total)","Production Quantity","tonnes","1/1/2003 12:00:00 AM",715110
"Uganda","Vegetables&Melons, Total + (Total)","Production Quantity","tonnes","1/1/2004 12:00:00 AM",746370
"Uganda","Vegetables&Melons, Total + (Total)","Production Quantity","tonnes","1/1/2005 12:00:00 AM",664976
"Uganda","Vegetables&Melons, Total + (Total)","Production Quantity","tonnes","1/1/2006 12:00:00 AM",816686
"Uganda","Vegetables&Melons, Total + (Total)","Production Quantity","tonnes","1/1/2007 12:00:00 AM",846766
"Uganda","Vegetables&Melons, Total + (Total)","Production Quantity","tonnes","1/1/2008 12:00:00 AM",867707
"Uganda","Vegetables&Melons, Total + (Total)","Production Quantity","tonnes","1/1/2009 12:00:00 AM",736698
"Uganda","Vegetables&Melons, Total + (Total)","Production Quantity","tonnes","1/1/2010 12:00:00 AM",986000
"Uganda","Vegetables&Melons, Total + (Total)","Production Quantity","tonnes","1/1/2011 12:00:00 AM",1092347
"Uganda","Vegetables&Melons, Total + (Total)","Production Quantity","tonnes","1/1/2012 12:00:00 AM",1125000
"Uganda","Vegetables&Melons, Total + (Total)","Production Quantity","tonnes","1/1/2013 12:00:00 AM",1117940
"Uganda","Wheat","Area Harvested","Ha","1/1/2003 12:00:00 AM",9000
"Uganda","Wheat","Area Harvested","Ha","1/1/2004 12:00:00 AM",9000
"Uganda","Wheat","Area Harvested","Ha","1/1/2005 12:00:00 AM",9000
"Uganda","Wheat","Area Harvested","Ha","1/1/2006 12:00:00 AM",10000
"Uganda","Wheat","Area Harvested","Ha","1/1/2007 12:00:00 AM",11000
"Uganda","Wheat","Area Harvested","Ha","1/1/2008 12:00:00 AM",11000
"Uganda","Wheat","Area Harvested","Ha","1/1/2009 12:00:00 AM",12000
"Uganda","Wheat","Area Harvested","Ha","1/1/2010 12:00:00 AM",12000
"Uganda","Wheat","Area Harvested","Ha","1/1/2011 12:00:00 AM",13000
"Uganda","Wheat","Area Harvested","Ha","1/1/2012 12:00:00 AM",14000
"Uganda","Wheat","Area Harvested","Ha","1/1/2013 12:00:00 AM",14200
"Uganda","Wheat","Yield","Hg/Ha","1/1/2003 12:00:00 AM",16666.67
"Uganda","Wheat","Yield","Hg/Ha","1/1/2004 12:00:00 AM",16666.67
"Uganda","Wheat","Yield","Hg/Ha","1/1/2005 12:00:00 AM",16666.67
"Uganda","Wheat","Yield","Hg/Ha","1/1/2006 12:00:00 AM",18000
"Uganda","Wheat","Yield","Hg/Ha","1/1/2007 12:00:00 AM",17272.73
"Uganda","Wheat","Yield","Hg/Ha","1/1/2008 12:00:00 AM",17272.73
"Uganda","Wheat","Yield","Hg/Ha","1/1/2009 12:00:00 AM",16666.67
"Uganda","Wheat","Yield","Hg/Ha","1/1/2010 12:00:00 AM",16666.67
"Uganda","Wheat","Yield","Hg/Ha","1/1/2011 12:00:00 AM",17692.31
"Uganda","Wheat","Yield","Hg/Ha","1/1/2012 12:00:00 AM",14285.71
"Uganda","Wheat","Yield","Hg/Ha","1/1/2013 12:00:00 AM",14084.51
"Uganda","Wheat","Production Quantity","tonnes","1/1/2003 12:00:00 AM",15000
"Uganda","Wheat","Production Quantity","tonnes","1/1/2004 12:00:00 AM",15000
"Uganda","Wheat","Production Quantity","tonnes","1/1/2005 12:00:00 AM",15000
"Uganda","Wheat","Production Quantity","tonnes","1/1/2006 12:00:00 AM",18000
"Uganda","Wheat","Production Quantity","tonnes","1/1/2007 12:00:00 AM",19000
"Uganda","Wheat","Production Quantity","tonnes","1/1/2008 12:00:00 AM",19000
"Uganda","Wheat","Production Quantity","tonnes","1/1/2009 12:00:00 AM",20000
"Uganda","Wheat","Production Quantity","tonnes","1/1/2010 12:00:00 AM",20000
"Uganda","Wheat","Production Quantity","tonnes","1/1/2011 12:00:00 AM",23000
"Uganda","Wheat","Production Quantity","tonnes","1/1/2012 12:00:00 AM",20000
"Uganda","Wheat","Production Quantity","tonnes","1/1/2013 12:00:00 AM",20000
"Uganda","Wheat","Seed","tonnes","1/1/2003 12:00:00 AM",720
"Uganda","Wheat","Seed","tonnes","1/1/2004 12:00:00 AM",720
"Uganda","Wheat","Seed","tonnes","1/1/2005 12:00:00 AM",800
"Uganda","Wheat","Seed","tonnes","1/1/2006 12:00:00 AM",880
"Uganda","Wheat","Seed","tonnes","1/1/2007 12:00:00 AM",880
"Uganda","Wheat","Seed","tonnes","1/1/2008 12:00:00 AM",960
"Uganda","Wheat","Seed","tonnes","1/1/2009 12:00:00 AM",960
"Uganda","Wheat","Seed","tonnes","1/1/2010 12:00:00 AM",1040
"Uganda","Wheat","Seed","tonnes","1/1/2011 12:00:00 AM",1120
"Uganda","Wheat","Seed","tonnes","1/1/2012 12:00:00 AM",1136
"Uganda","Wheat","Seed","tonnes","1/1/2013 12:00:00 AM",1136
"Uganda","Beer of Barley","Production Quantity","tonnes","1/1/2003 12:00:00 AM",109800
"Uganda","Beer of Barley","Production Quantity","tonnes","1/1/2004 12:00:00 AM",120000
"Uganda","Beer of Barley","Production Quantity","tonnes","1/1/2005 12:00:00 AM",144400
"Uganda","Beer of Barley","Production Quantity","tonnes","1/1/2006 12:00:00 AM",155100
"Uganda","Beer of Barley","Production Quantity","tonnes","1/1/2007 12:00:00 AM",172500
"Uganda","Beer of Barley","Production Quantity","tonnes","1/1/2008 12:00:00 AM",190400
"Uganda","Beer of Barley","Production Quantity","tonnes","1/1/2009 12:00:00 AM",191000
"Uganda","Beer of Barley","Production Quantity","tonnes","1/1/2010 12:00:00 AM",263500
"Uganda","Beer of Barley","Production Quantity","tonnes","1/1/2011 12:00:00 AM",302000
"Uganda","Beer of Barley","Production Quantity","tonnes","1/1/2012 12:00:00 AM",354600
"Uganda","Beer of Barley","Production Quantity","tonnes","1/1/2013 12:00:00 AM",315000
"Uganda","Cotton lint","Production Quantity","tonnes","1/1/2003 12:00:00 AM",20000
"Uganda","Cotton lint","Production Quantity","tonnes","1/1/2004 12:00:00 AM",25000
"Uganda","Cotton lint","Production Quantity","tonnes","1/1/2005 12:00:00 AM",20000
"Uganda","Cotton lint","Production Quantity","tonnes","1/1/2006 12:00:00 AM",25500
"Uganda","Cotton lint","Production Quantity","tonnes","1/1/2007 12:00:00 AM",12800
"Uganda","Cotton lint","Production Quantity","tonnes","1/1/2008 12:00:00 AM",23182
"Uganda","Cotton lint","Production Quantity","tonnes","1/1/2009 12:00:00 AM",12950
"Uganda","Cotton lint","Production Quantity","tonnes","1/1/2010 12:00:00 AM",25768
"Uganda","Cotton lint","Production Quantity","tonnes","1/1/2011 12:00:00 AM",47577
"Uganda","Cotton lint","Production Quantity","tonnes","1/1/2012 12:00:00 AM",18406
"Uganda","Cotton lint","Production Quantity","tonnes","1/1/2013 12:00:00 AM",21400
"Uganda","Cottonseed","Production Quantity","tonnes","1/1/2003 12:00:00 AM",54000
"Uganda","Cottonseed","Production Quantity","tonnes","1/1/2004 12:00:00 AM",48000
"Uganda","Cottonseed","Production Quantity","tonnes","1/1/2005 12:00:00 AM",38000
"Uganda","Cottonseed","Production Quantity","tonnes","1/1/2006 12:00:00 AM",48000
"Uganda","Cottonseed","Production Quantity","tonnes","1/1/2007 12:00:00 AM",24000
"Uganda","Cottonseed","Production Quantity","tonnes","1/1/2008 12:00:00 AM",45000
"Uganda","Cottonseed","Production Quantity","tonnes","1/1/2009 12:00:00 AM",32000
"Uganda","Cottonseed","Production Quantity","tonnes","1/1/2010 12:00:00 AM",50091
"Uganda","Cottonseed","Production Quantity","tonnes","1/1/2011 12:00:00 AM",86626
"Uganda","Cottonseed","Production Quantity","tonnes","1/1/2012 12:00:00 AM",32296
"Uganda","Cottonseed","Production Quantity","tonnes","1/1/2013 12:00:00 AM",40000
"Uganda","Cottonseed","Seed","tonnes","1/1/2003 12:00:00 AM",3600
"Uganda","Cottonseed","Seed","tonnes","1/1/2004 12:00:00 AM",2200
"Uganda","Cottonseed","Seed","tonnes","1/1/2005 12:00:00 AM",1820
"Uganda","Cottonseed","Seed","tonnes","1/1/2006 12:00:00 AM",2000
"Uganda","Cottonseed","Seed","tonnes","1/1/2007 12:00:00 AM",2500
"Uganda","Cottonseed","Seed","tonnes","1/1/2008 12:00:00 AM",1400
"Uganda","Cottonseed","Seed","tonnes","1/1/2009 12:00:00 AM",1600
"Uganda","Cottonseed","Seed","tonnes","1/1/2010 12:00:00 AM",3200
"Uganda","Cottonseed","Seed","tonnes","1/1/2011 12:00:00 AM",1400
"Uganda","Cottonseed","Seed","tonnes","1/1/2012 12:00:00 AM",1400
"Uganda","Cottonseed","Seed","tonnes","1/1/2013 12:00:00 AM",1400
"Uganda","Cottonseed oil","Production Quantity","tonnes","1/1/2003 12:00:00 AM",5700
"Uganda","Cottonseed oil","Production Quantity","tonnes","1/1/2004 12:00:00 AM",7700
"Uganda","Cottonseed oil","Production Quantity","tonnes","1/1/2005 12:00:00 AM",5400
"Uganda","Cottonseed oil","Production Quantity","tonnes","1/1/2006 12:00:00 AM",7850
"Uganda","Cottonseed oil","Production Quantity","tonnes","1/1/2007 12:00:00 AM",3030
"Uganda","Cottonseed oil","Production Quantity","tonnes","1/1/2008 12:00:00 AM",7300
"Uganda","Cottonseed oil","Production Quantity","tonnes","1/1/2009 12:00:00 AM",6400
"Uganda","Cottonseed oil","Production Quantity","tonnes","1/1/2010 12:00:00 AM",5000
"Uganda","Cottonseed oil","Production Quantity","tonnes","1/1/2011 12:00:00 AM",8100
"Uganda","Cottonseed oil","Production Quantity","tonnes","1/1/2012 12:00:00 AM",10900
"Uganda","Cottonseed oil","Production Quantity","tonnes","1/1/2013 12:00:00 AM",5500
"Uganda","Groundnut oil","Production Quantity","tonnes","1/1/2003 12:00:00 AM",1900
"Uganda","Groundnut oil","Production Quantity","tonnes","1/1/2004 12:00:00 AM",1700
"Uganda","Groundnut oil","Production Quantity","tonnes","1/1/2005 12:00:00 AM",3400
"Uganda","Groundnut oil","Production Quantity","tonnes","1/1/2006 12:00:00 AM",3700
"Uganda","Groundnut oil","Production Quantity","tonnes","1/1/2007 12:00:00 AM",3900
"Uganda","Groundnut oil","Production Quantity","tonnes","1/1/2008 12:00:00 AM",5900
"Uganda","Groundnut oil","Production Quantity","tonnes","1/1/2009 12:00:00 AM",7500
"Uganda","Groundnut oil","Production Quantity","tonnes","1/1/2010 12:00:00 AM",5600
"Uganda","Groundnut oil","Production Quantity","tonnes","1/1/2011 12:00:00 AM",5000
"Uganda","Groundnut oil","Production Quantity","tonnes","1/1/2012 12:00:00 AM",5400
"Uganda","Groundnut oil","Production Quantity","tonnes","1/1/2013 12:00:00 AM",5700
"Uganda","Molasses","Production Quantity","tonnes","1/1/2003 12:00:00 AM",65000
"Uganda","Molasses","Production Quantity","tonnes","1/1/2004 12:00:00 AM",74000
"Uganda","Molasses","Production Quantity","tonnes","1/1/2005 12:00:00 AM",82000
"Uganda","Molasses","Production Quantity","tonnes","1/1/2006 12:00:00 AM",93000
"Uganda","Molasses","Production Quantity","tonnes","1/1/2007 12:00:00 AM",92000
"Uganda","Molasses","Production Quantity","tonnes","1/1/2008 12:00:00 AM",98000
"Uganda","Molasses","Production Quantity","tonnes","1/1/2009 12:00:00 AM",100000
"Uganda","Molasses","Production Quantity","tonnes","1/1/2010 12:00:00 AM",112000
"Uganda","Molasses","Production Quantity","tonnes","1/1/2011 12:00:00 AM",102000
"Uganda","Molasses","Production Quantity","tonnes","1/1/2012 12:00:00 AM",128000
"Uganda","Molasses","Production Quantity","tonnes","1/1/2013 12:00:00 AM",135000
"Uganda","Sesame oil","Production Quantity","tonnes","1/1/2003 12:00:00 AM",22800
"Uganda","Sesame oil","Production Quantity","tonnes","1/1/2004 12:00:00 AM",24200
"Uganda","Sesame oil","Production Quantity","tonnes","1/1/2005 12:00:00 AM",24100
"Uganda","Sesame oil","Production Quantity","tonnes","1/1/2006 12:00:00 AM",24600
"Uganda","Sesame oil","Production Quantity","tonnes","1/1/2007 12:00:00 AM",25800
"Uganda","Sesame oil","Production Quantity","tonnes","1/1/2008 12:00:00 AM",25800
"Uganda","Sesame oil","Production Quantity","tonnes","1/1/2009 12:00:00 AM",26500
"Uganda","Sesame oil","Production Quantity","tonnes","1/1/2010 12:00:00 AM",27700
"Uganda","Sesame oil","Production Quantity","tonnes","1/1/2011 12:00:00 AM",27400
"Uganda","Sesame oil","Production Quantity","tonnes","1/1/2012 12:00:00 AM",27800
"Uganda","Sesame oil","Production Quantity","tonnes","1/1/2013 12:00:00 AM",27500
"Uganda","Soybean oil","Production Quantity","tonnes","1/1/2003 12:00:00 AM",23800
"Uganda","Soybean oil","Production Quantity","tonnes","1/1/2004 12:00:00 AM",24600
"Uganda","Soybean oil","Production Quantity","tonnes","1/1/2005 12:00:00 AM",21700
"Uganda","Soybean oil","Production Quantity","tonnes","1/1/2006 12:00:00 AM",22900
"Uganda","Soybean oil","Production Quantity","tonnes","1/1/2007 12:00:00 AM",21300
"Uganda","Soybean oil","Production Quantity","tonnes","1/1/2008 12:00:00 AM",23600
"Uganda","Soybean oil","Production Quantity","tonnes","1/1/2009 12:00:00 AM",25400
"Uganda","Soybean oil","Production Quantity","tonnes","1/1/2010 12:00:00 AM",25200
"Uganda","Soybean oil","Production Quantity","tonnes","1/1/2011 12:00:00 AM",25000
"Uganda","Soybean oil","Production Quantity","tonnes","1/1/2012 12:00:00 AM",25600
"Uganda","Soybean oil","Production Quantity","tonnes","1/1/2013 12:00:00 AM",26300
"Uganda","Sugar Raw Centrifugal","Production Quantity","tonnes","1/1/2003 12:00:00 AM",176674
"Uganda","Sugar Raw Centrifugal","Production Quantity","tonnes","1/1/2004 12:00:00 AM",213178
"Uganda","Sugar Raw Centrifugal","Production Quantity","tonnes","1/1/2005 12:00:00 AM",210582
"Uganda","Sugar Raw Centrifugal","Production Quantity","tonnes","1/1/2006 12:00:00 AM",207894
"Uganda","Sugar Raw Centrifugal","Production Quantity","tonnes","1/1/2007 12:00:00 AM",197293
"Uganda","Sugar Raw Centrifugal","Production Quantity","tonnes","1/1/2008 12:00:00 AM",259058
"Uganda","Sugar Raw Centrifugal","Production Quantity","tonnes","1/1/2009 12:00:00 AM",282000
"Uganda","Sugar Raw Centrifugal","Production Quantity","tonnes","1/1/2010 12:00:00 AM",313000
"Uganda","Sugar Raw Centrifugal","Production Quantity","tonnes","1/1/2011 12:00:00 AM",281976
"Uganda","Sugar Raw Centrifugal","Production Quantity","tonnes","1/1/2012 12:00:00 AM",315482
"Uganda","Sugar Raw Centrifugal","Production Quantity","tonnes","1/1/2013 12:00:00 AM",397000
"Uganda","Sunflower oil","Production Quantity","tonnes","1/1/2003 12:00:00 AM",50100
"Uganda","Sunflower oil","Production Quantity","tonnes","1/1/2004 12:00:00 AM",59500
"Uganda","Sunflower oil","Production Quantity","tonnes","1/1/2005 12:00:00 AM",61100
"Uganda","Sunflower oil","Production Quantity","tonnes","1/1/2006 12:00:00 AM",63700
"Uganda","Sunflower oil","Production Quantity","tonnes","1/1/2007 12:00:00 AM",66400
"Uganda","Sunflower oil","Production Quantity","tonnes","1/1/2008 12:00:00 AM",71300
"Uganda","Sunflower oil","Production Quantity","tonnes","1/1/2009 12:00:00 AM",75800
"Uganda","Sunflower oil","Production Quantity","tonnes","1/1/2010 12:00:00 AM",83400
"Uganda","Sunflower oil","Production Quantity","tonnes","1/1/2011 12:00:00 AM",92200
"Uganda","Sunflower oil","Production Quantity","tonnes","1/1/2012 12:00:00 AM",87100
"Uganda","Sunflower oil","Production Quantity","tonnes","1/1/2013 12:00:00 AM",80300
